MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,RecordID
1,0.499395460519888,0.539485503043496,0.526632421344139,-0.123440529402646,-0.0701006824619058,0.397246086998758,0.153291086712587,-0.276372185429932,0.0458533267385483,0.259226495844536,-0.151729624147892,-0.159139287348738,0.150307272315998,0.0577390506798306,-0.111127127260665,0.0611983108939833,0.141016654879546,-0.0296875854186699,-0.00839367420535228,0.131769303356548,0.0215004470967583,8
1,0.540794805614488,0.708207882131931,0.615919874942174,-0.124354572975722,-0.0735934117864843,0.480369260450002,0.0918385715694163,-0.312483058987377,0.150873132121276,0.281014779865857,-0.112749182878485,-0.134669610772891,0.215413476525962,0.0923235915423271,-0.250231578484447,-0.0431303467294353,0.132488923354235,-0.0747111407836309,-0.0998272487243634,0.0687528206729776,0.0439401941535208,8
1,0.689594395141435,0.722021558688512,0.63017231327269,-0.152105497129337,-0.0412292564903654,0.404513344839324,-0.0220158107712072,-0.310620098635918,0.106309135129354,0.254745783760473,-0.194246933230852,-0.0472568076769593,0.328435261661283,0.0104103903196458,-0.141142400847642,0.156997010544979,0.180571430979448,-0.100927191739678,-0.00744976231661489,0.080382098313914,-0.0273529976786793,8
1,0.642587950214832,0.669117560133822,0.558607839594312,-0.122929544168447,-0.103457265681779,0.460233750062282,0.0980238150058796,-0.256392720204296,0.185090654083866,0.310524511355701,-0.0748718230267368,-0.105705788333501,0.247759409199703,0.0893357709013413,-0.0890300252056945,0.111771878735957,0.17642891625624,-0.00942954203000112,-0.0164657147935409,0.10662857100955,0.0626860184426258,8
1,0.614279715148449,0.682098561919983,0.611045059595784,-0.100626497178339,-0.051027826407608,0.481686440894023,0.0805153187134573,-0.240213366259704,0.161214961666784,0.269307063239316,-0.121316646439968,-0.173040982012169,0.192947744180307,0.0102193612093833,-0.161456326833732,0.0396130382138301,0.114713285894041,-0.0544851116906528,-0.0276472053994359,0.0761710743506253,-0.0265912714443159,8
1,0.661030652148675,0.760537762008437,0.661578793179157,-0.249669236922101,-0.0349470042660386,0.412416763896653,0.0152863025146701,-0.274274598777785,0.253139122759433,0.308107313476636,-0.10408261909765,-0.0390916407582122,0.285482241501045,0.0777044477593346,-0.14728304387185,0.0748310767582415,0.111458487286172,-0.115047885916628,-0.0142230703559972,0.167289554073477,-0.0762037148524723,8
1,0.657299100145895,0.675283374042658,0.547813110191084,-0.160638801289002,-0.0351311233232128,0.37931105026154,0.0155406928306483,-0.222983953265933,0.232501169660115,0.289224821978113,-0.143080697974944,-0.0298120981356902,0.308086452790406,0.00449318629332094,-0.133827469967159,0.125249398539436,0.160393420336039,-0.0227729875087553,0.0526241971025567,0.130754954586633,-0.0135990951098068,8
1,0.605602788063582,0.692555588644594,0.561453402984634,-0.253029917632362,-0.0810333740081692,0.377864702551098,0.0505275187349296,-0.231234420444031,0.175285902294149,0.168675810801692,-0.127315002206611,-0.0146983801878269,0.240738788368205,0.00610615125922599,-0.0949891235795045,0.123595635662029,0.139214693830552,-0.0783178250516482,0.035261808297797,0.137994700483693,-0.0412018505498752,8
1,0.618774244953819,0.674924585138684,0.564547209898656,-0.187267523507477,-0.0289743983053339,0.509546669122094,0.0862519509888252,-0.266584573194036,0.180333854982187,0.237534069871664,-0.1331489184145,-0.0762016362037857,0.139511863552681,0.0242530554117707,-0.0758201065364781,0.0599861936030021,0.0295010537439511,-0.0304093422100649,0.0245147550690494,0.097356953855519,-0.0755640278401918,8
1,0.64778295062079,0.695816333511545,0.575207456124079,-0.139331939537933,-0.0654884112756745,0.410144322936268,0.0399822823196478,-0.210376492204911,0.211507372197142,0.168950458753306,-0.178128340854673,-0.126105280340949,0.122023481425995,-0.0140807740601432,-0.124264689744953,0.0786279358780987,0.0528681040672911,-0.0523352584113922,0.00167753616943237,0.0890122023145883,0.00209002092870947,8
1,0.53488219163978,0.617824738340254,0.546434828568949,-0.170693212252352,0.0527295077564818,0.434434863573419,0.0625011464005213,-0.258634177496184,0.18467363472303,0.245265313755318,-0.18694795077314,-0.0397308121886886,0.295491130419886,0.044838763194049,-0.187426250604966,0.0665322143552988,0.165924081069663,-0.00553188763411874,0.0307659525867547,0.0807219790845558,-0.0290771432040205,8
